"Rule ID","Link","Link","Link","Link","Link","Title","Body","Title","Body"
"eap6-03000","","","","","","Manifest.mf - specifies application dependencies","Verify in advance that all the modules this application depends on still exist.",""
"eap6-04000","https://docs.jboss.org/author/display/WFLY10/How+do+I+migrate+my+application+from+AS7+to+WildFly#HowdoImigratemyapplicationfromAS7toWildFly-JBossWebValves","","","","","JBoss Web Valve","JBoss Web was replaced by Undertow, which does not contain support for the Valve functionality. It may be needed to migrate to Undertow handlers.",""
"eap6-05000","https://docs.jboss.org/author/display/WFLY8/Admin+Guide","","","","","JSR 88 deployment plan not supported","This class is using JSR 88 specific classes. Rely instead on proprietary functionality to automate deployments. Please consult EAP 7 admin documentation to learn about such functionality",""
"eap6-06000","https://docs.jboss.org/author/display/WFLY10/How+do+I+migrate+my+application+from+AS7+to+WildFly#HowdoImigratemyapplicationfromAS7toWildFly-HASingleton","","","","","Outdated HA Singleton","EAP 7 includes a new API for building Singleton services, which significantly simplifies the process, and solves the issues found in the legacy solution.",""
"eap6-07000","https://docs.jboss.org/author/display/WFLY10/How+do+I+migrate+my+application+from+AS7+to+WildFly#HowdoImigratemyapplicationfromAS7toWildFly-StatefulSessionEJBClustering","","","","","Stateful Session EJB Clustering changes in EAP 7","
                        The `@Clustered` annotation is ignored in EAP 7 and is not useful. In case the application is started using HA profile, the replication will be done automatically.
                    ",""
"eap6-08000","https://docs.jboss.org/author/display/WFLY10/How+do+I+migrate+my+application+from+AS7+to+WildFly#HowdoImigratemyapplicationfromAS7toWildFly-RemoteJNDIClients","","","","","Remote JNDI Provider URL has changed in EAP 7","
                        Default Remote JNDI Provider URL has changed in EAP 7. External applications using JNDI to lookup remote resources, for instance an EJB or a JMS Queue,
                        may need to change the value for the JNDI InitialContext environment's property named `java.naming.provider.url`.
                        The default URL scheme is now **http-remoting** instead of **remote**, and the default URL port is now **8080** instead of **4447**.
                        
                        As an example, consider the application server host is localhost, then clients previously accessing EAP 6 would use
                         
                        ```
                        java.naming.factory.initial=org.jboss.naming.remote.client.InitialContextFactory
                        java.naming.provider.url=remote://localhost:4447
                        ```
                        
                        while clients now accessing EAP 7 should use instead
                        
                        ```
                        java.naming.factory.initial=org.jboss.naming.remote.client.InitialContextFactory
                        java.naming.provider.url=http-remoting://localhost:8080
                        ```

                    ",""
"eap6-08001","https://docs.jboss.org/author/display/WFLY10/How+do+I+migrate+my+application+from+AS7+to+WildFly#HowdoImigratemyapplicationfromAS7toWildFly-EJBClient","","","","","jboss-ejb-client.properties - Default Remote Connection Port changes","
                        The default remote connection port has changed in **jboss-ejb-client.properties** from '4447' to '8080'.

                        In EAP 6, the jboss-ejb-client.properties file looked similar to the following:
                        
                        ```
                        remote.connectionprovider.create.options.org.xnio.Options.SSL_ENABLED=false
                        remote.connections=default
                        remote.connection.default.host=localhost
                        remote.connection.default.port=4447
                        remote.connection.default.connect.options.org.xnio.Options.SASL_POLICY_NOANONYMOUS=false
                        ```
                        
                        In EAP 7, the properties file looks like this:
                        
                        ```
                        remote.connectionprovider.create.options.org.xnio.Options.SSL_ENABLED=false
                        remote.connections=default
                        remote.connection.default.host=localhost
                        remote.connection.default.port=8080
                        remote.connection.default.connect.options.org.xnio.Options.SASL_POLICY_NOANONYMOUS=false
                        ```
                        
                    ",""
"eap6-08002","https://docs.jboss.org/author/display/WFLY10/How+do+I+migrate+my+application+from+AS7+to+WildFly#HowdoImigratemyapplicationfromAS7toWildFly-EJBClient","","","","","Java - Default Remote Connection Port has changed in EAP 7","
                        The default remote connection port has changed from '4447' to '8080'.

                        In EAP 6, Remote EJB client Java code looks like the following:
                        
                        ```java
                        Properties properties = new Properties();
                        properties.put(""remote.connection.default.port"", ""4447"");
                        ```
                        
                        In EAP 7, the Java client code looks like this:
                        
                        ```java
                        Properties properties = new Properties();
                        properties.put(""remote.connection.default.port"", ""8080"");
                        ```
                        
                    ",""
"eap6-09000","https://activemq.apache.org/artemis/migration.html","","","","","HornetQ was removed in EAP 7","HornetQ was replaced by ActiveMQ Artemis in EAP 7. You should replace all references to `org.hornetq.*` with JMS API or ActiveMQ Artemis API.",""
"eap6-10000","","","","","","Deprecated JBoss Logging annotations","JBoss Logging annotations in package `org.jboss.logging` are deprecated. You should replace them by the corresponding annotations from package `org.jboss.logging.annotations`. Note that using the `org.jboss.logging.annotations` package requires adding a new dependency: `org.jboss.logging:jboss-logging-annotations`.",""
"eap6-11000","https://java.net/jira/browse/JAVASERVERFACES_SPEC_PUBLIC-1257","","","","","Value of FaceletContext.FACELET_CONTEXT_KEY has changed","Value of `FaceletContext.FACELET_CONTEXT_KEY` has changed between JSF 2.1 and 2.2. The variable is a compile-time constant expression, so when the program was originally compiled, the reference to `FACELET_CONTEXT_KEY` was replaced by its value during compilation. The application must be recompiled so that the reference to `FACELET_CONTEXT_KEY` is replaced by its new value.",""
"hsearch-00000","","","","","","Hibernate Search API usage","Hibernate Search library API used in application.",""
"hsearch-00001","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_advanced_integrator_changes","","","","","Hibernate Search 5 renamed class SearchMappingBuilder","The class `org.hibernate.search.impl.SearchMappingBuilder` was replaced by `org.hibernate.search.engine.spi.SearchMappingHelper` class.",""
"hsearch-00002","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_changes","","","","","Hibernate Search 5 package change for Environment","The class `org.hibernate.search.Environment` was replaced by `org.hibernate.search.cfg.Environment` class.",""
"hsearch-00003","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_changes","","","","","Hibernate Search 5 package change for FullTextFilter","The class `org.hibernate.search.FullTextFilter` was replaced by `org.hibernate.search.filter.FullTextFilter` class.",""
"hsearch-00004","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_advanced_integrator_changes","","","","","Hibernate Search 5 package change for DirectoryBasedIndexManager","The class `org.hibernate.search.indexes.impl.DirectoryBasedIndexManager` was replaced by `org.hibernate.search.indexes.spi.DirectoryBasedIndexManager` class.",""
"hsearch-00005","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_changes","","","","","Hibernate Search 5 package change for InfinispanDirectoryProvider","The class `org.hibernate.search.infinispan.impl.InfinispanDirectoryProvider` was replaced by `org.hibernate.search.infinispan.spi.InfinispanDirectoryProvider` class.",""
"hsearch-00006","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_changes","","","","","Hibernate Search 5 package change for ProjectionConstants","The class `org.hibernate.search.ProjectionConstants` was replaced by `org.hibernate.search.engine.ProjectionConstants` class.",""
"hsearch-00007","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_changes","","","","","Hibernate Search 5 package change for SearchException","The class `org.hibernate.search.SearchException` was replaced by `org.hibernate.search.exception.SearchException` class.",""
"hsearch-00008","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_advanced_integrator_changes","","","","","Hibernate Search 5 package change for MassIndexerFactory","The class `org.hibernate.search.spi.MassIndexerFactory` was replaced by `org.hibernate.search.batchindexing.spi.MassIndexerFactory` class.",""
"hsearch-00009","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_advanced_integrator_changes","http://docs.jboss.org/hibernate/search/5.5/api/org/hibernate/search/spi/SearchIntegratorBuilder.html","","","","Deprecated interface org.hibernate.search.spi.SearchFactoryBuilder in Hibernate Search 5","The class `org.hibernate.search.spi.SearchFactoryBuilder` was replaced by `org.hibernate.search.spi.SearchIntegratorBuilder` class.",""
"hsearch-00010","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_advanced_integrator_changes","https://docs.jboss.org/hibernate/search/5.5/api/org/hibernate/search/spi/SearchIntegrator.html","","","","Deprecated interface org.hibernate.search.spi.SearchFactoryIntegrator in Hibernate Search 5","Do not use `org.hibernate.search.spi.SearchFactoryIntegrator`. You should migrate all code to use `org.hibernate.search.spi.SearchIntegrator`.
                    This interface is a temporary placeholder and will be removed at the next micro release!",""
"hsearch-00011","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_changes","","","","","Hibernate Search 5 package change for Version","The class `org.hibernate.search.Version` was replaced by `org.hibernate.search.engine.Version` class.",""
"hsearch-00100","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_deprecated_constructors","https://docs.jboss.org/hibernate/search/5.5/api/org/hibernate/search/cfg/NumericFieldMapping.html#NumericFieldMapping-org.hibernate.search.cfg.PropertyDescriptor-org.hibernate.search.cfg.EntityDescriptor-org.hibernate.search.cfg.SearchMapping-","","","","Constructor NumericFieldMapping.NumericFieldMapping is deprecated in Hibernate Search 5","Use `NumericFieldMapping.NumericFieldMapping(String, PropertyDescriptor, EntityDescriptor, SearchMapping)` instead.",""
"hsearch-00101","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_changes","https://docs.jboss.org/hibernate/search/5.5/api/org/hibernate/search/store/ShardIdentifierProvider.html","","","","Deprecated interface org.hibernate.search.store.IndexShardingStrategy in Hibernate Search 5","`org.hibernate.search.store.IndexShardingStrategy` interface is deprecated as of Hibernate Search 4.4. Might be removed in Hibernate Search 5.
                    Use `org.hibernate.search.store.ShardIdentifierProvider` instead.",""
"hsearch-00103","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_changes","","","","","Deprecated interface org.hibernate.search.store.Workspace in Hibernate Search 5","`org.hibernate.search.store.Workspace` interface will be moved and considered as non-public API.",""
"hsearch-00104","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_changes","http://hibernate.org/search/documentation/migrate/5.1/#api-changes","","","","Deprecated interface org.hibernate.search.filter.FilterKey in Hibernate Search 5","Custom filter keys are deprecated and are scheduled for removal in Hibernate Search 6. As of Hibernate Search 5.1, keys for caching Lucene filters are calculated automatically based on the given filter parameters.",""
"hsearch-00106","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_changes","http://hibernate.org/search/documentation/migrate/5.1/#api-changes","https://docs.jboss.org/hibernate/search/5.5/api/index.html?org/hibernate/search/filter/StandardFilterKey.html","","","Deprecated class org.hibernate.search.filter.StandardFilterKey in Hibernate Search 5","Custom filter keys `StandardFilterKey` are deprecated and are scheduled for removal in Hibernate Search 6.
                    As of Hibernate Search 5.1, keys for caching Lucene filters are calculated automatically based on the given filter parameters.",""
"hsearch-00107","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_changes","https://docs.jboss.org/hibernate/search/5.5/api/org/hibernate/annotations/FieldCacheType.html","","","","Deprecated enum FieldCacheType in Hibernate Search 5","Remove the `@FieldCacheType` annotation. No alternative replacement necessary as the Field Cache in Apache Lucene feature does no longer exist.",""
"hsearch-00108","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_changes","https://docs.jboss.org/hibernate/search/5.5/api/org/hibernate/search/annotations/CacheFromIndex.html","","","","Deprecated annotation CacheFromIndex in Hibernate Search 5","Remove the `@CacheFromIndex` annotation. No alternative replacement necessary.",""
"hsearch-00109","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_miscellaneous_hibernate_search_changes","http://hibernate.org/search/documentation/migrate/5.1/#api-changes","https://docs.jboss.org/hibernate/search/5.5/api/index.html?org/hibernate/search/annotations/Key.html","","","Deprecated annotation Key in Hibernate Search 5","Custom filter cache keys are a deprecated feature and are scheduled to be removed in Hibernate Search 6.
                     As of Hibernate Search 5.1, the filter cache keys are determined automatically based on the filter parameters so it is no longer required to provide a key object. ",""
"hsearch-00110","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_advanced_integrator_changes","","","","","Deprecated enum constant IndexWriterSetting.{constant} in Hibernate Search 5","The `IndexWriterSetting.MAX_THREAD_STATES` and `IndexWriterSetting.TERM_INDEX_INTERVAL` enum constants are deprecated.
                    They affect which properties are read from the configuration, so the fact they they are missing means that configuration properties such as `hibernate.search.Animals.2.indexwriter.term_index_interval = default` are now ignored.
                    The only side effect is that the property is not applied.",""
"hsearch-00111","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_miscellaneous_hibernate_search_changes","","","","","Renamed SpatialMode.GRID to HASH in Hibernate Search 5","The enum value `SpatialMode.GRID` for `@Spatial` annotation was renamed to `SpatialMode.HASH`.",""
"hsearch-00112","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_miscellaneous_hibernate_search_changes","http://hibernate.org/search/documentation/migrate/5.0/#fulltextindexeventlistener-now-final","","","","FullTextIndexEventListener class is now final in Hibernate Search 5","The class `FullTextIndexEventListener` is now a final class. If you currently extend this class, you must find an alternate solution to achieve the same functionality. You could in some cases use an `EntityIndexingInterceptor`.",""
"hsearch-00113","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_miscellaneous_hibernate_search_changes","http://hibernate.org/search/documentation/migrate/5.0/#jms-controller-api-changed","","","","Usage of internal AbstractJMSHibernateSearchController class in Hibernate Search 5","The JMS backend was depending to Hibernate ORM. This dependency was removed, so that the backend can be used in other (non ORM) environments as well.
                    A consequence is that implementors of `org.hibernate.search.backend.impl.jms.AbstractJMSHibernateSearchController` will need to adjust to the new signature.
                     This class is really considered internal. We suggest to take this class as an example instead of extending it.",""
"hsearch-00114","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_miscellaneous_hibernate_search_changes","http://docs.jboss.org/hibernate/search/5.0/api/org/hibernate/search/engine/service/spi/ServiceManager.html","http://docs.jboss.org/hibernate/search/5.0/api/org/hibernate/search/engine/service/spi/Service.html","http://docs.jboss.org/hibernate/search/5.0/api/org/hibernate/search/engine/service/spi/Stoppable.html","http://docs.jboss.org/hibernate/search/5.0/api/org/hibernate/search/engine/service/spi/Startable.html","Implementing ServiceProvider in Hibernate Search 5","The `org.hibernate.search.spi.ServiceProvider` SPI has been refactored.
                    If you where integrating with the old service contract, refer to the javadoc of `ServiceManager`, `Service`, `Startable` and `Stoppable` for details about the new contract.",""
"hsearch-00115","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_miscellaneous_hibernate_search_changes","https://docs.jboss.org/hibernate/search/5.5/api/index.html?org/hibernate/search/annotations/IndexedEmbedded.html","","","","Indexing of id fields of Embedded Relations in Hibernate Search 5","
                     When using an `@IndexedEmbedded` annotation to include fields from a related entity,
                     the id of the related entity is no longer included.

                     You can enable the inclusion of the id by using the `includeEmbeddedObjectId` attribute of the `@IndexedEmbedded` annotation.

                     ```java
                     @IndexedEmbedded(includeEmbeddedObjectId=true)
                     ```

                    ",""
"hsearch-00116","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_number_and_date_index_formatting_changes","http://hibernate.org/search/documentation/migrate/5.0/#number-and-date-index-format","http://docs.jboss.org/hibernate/search/5.5/api/org/hibernate/search/bridge/builtin/package-summary.html","http://docs.jboss.org/hibernate/search/5.5/api/org/hibernate/search/bridge/builtin/IntegerBridge.html","","Changes in indexing numeric and date values in Hibernate Search 5","
            Numbers and dates are now indexed as numeric fields by default. Properties of type int, long, float, double, and their
            corresponding wrapper classes are no longer indexed as strings. Instead, they are now indexed using Lucene’s appropriate numeric
            encoding. The id fields are an exception to this rule. Even when they are represented by a numeric type, they are still indexed as
            a string keyword by default. The use of `@NumericField` is now obsolete unless you want to specify a custom precision for the numeric
            encoding. You can keep the old string-based index format by explicitly specifying a string encoding field bridge. In the case of
            integers, this is the `org.hibernate.search.bridge.builtin.IntegerBridge`. Check the `org.hibernate.search.bridge.builtin` package for
            other publicly available field bridges.

            Date and Calendar are no longer indexed as strings. Instead, instances are encoded as long values representing the number
            of milliseconds since January 1, 1970, 00:00:00 GMT. You can switch the indexing format by using the new EncodingType enum. For example:

            ```java
            @DateBridge(encoding=EncodingType.STRING)
            @CalendarBridge(encoding=EncodingType.STRING)
            ```

            The encoding change for numbers and dates is important and can have a big impact on application behavior. If you have
            a query that targets a field that was previously string-encoded, but is now encoded numerically, you must update the query. Numeric
             fields must be searched with a NumericRangeQuery. You must also make sure that all fields targeted by faceting are string encoded.
            If you use the Search query DSL, the correct query should be created automatically for you.
            ",""
"hsearch-00117","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_miscellaneous_hibernate_search_changes","http://hibernate.org/search/documentation/migrate/5.5/#null-value-tokens-for-numeric-fields","","","","Changes in indexing null values for Hibernate Search 5","When using `@Field(indexNullAs=)` to encode a null marker value in the index, the type of the marker must be compatible with all other values that are indexed in that same field.
                    For example, it was previously possible to encode a null value for numeric fields using a string _null_.
                    This is no longer allowed. Instead, you must choose a number to represent the null value, such as -1. ",""
"hsearch-00118","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_miscellaneous_hibernate_search_changes","http://in.relation.to/2015/05/11/hibernate-search-530-beta-1-with-native-lucene-faceting","http://docs.jboss.org/hibernate/search/5.5/reference/en-US/html_single/#query-faceting","","","Improvements in Faceting Engine for Hibernate Search 5","Significant improvements were made to the faceting engine. Most of the changes do not affect the API. The one notable exception is that you must now annotate any fields you intend to use for faceting with the `@Facet` or `@Facets` annotation.",""
"hsearch-00119","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_miscellaneous_hibernate_search_changes","http://hibernate.org/search/documentation/migrate/5.5/#number-and-date-index-format","","","","Changes in indexing numeric values for Hibernate Search 5","Numbers and dates now indexed as numeric fields by default.
Properties of type `Date`, `Calendar` as well as `int`, `long`, `float`, `double` and their corresponding wrappers, are no longer indexed as strings. Instead, they are now indexed using Lucene’s appropriate numeric encoding.

The `id` fields are an exception to this rule: even when these are represented by a numeric type, they will still be indexed as a string keyword by default..",""
"hsearch-00200","","","","","","",""
"hsearch-00201","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_miscellaneous_hibernate_search_changes","","","","","hibernate-search-analyzers maven artifact dropped in Hibernate Search 5","The hibernate-search-analyzers module was removed. The recommended approach is to directly use the appropriate Lucene artifact,
                     for example org.apache.lucene:lucene-analyzers-common.",""
"hsearch-00210","http://hibernate.org/search/documentation/migrate/5.5/#sorting-options","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_miscellaneous_hibernate_search_changes","","","","Lucene API changed for org.apache.lucene.search.SortField constructor","
                    The Lucene SortField API requires the following application code change. In the previous release of JBoss EAP, you set the type of the sort field in the query as follows.

```java
fulltextQuery.setSort(new Sort(new SortField(""title"", SortField.STRING)));
```

The following is an example of how you set it in JBoss EAP 7.

```java
fulltextQuery.setSort(new Sort(new SortField(""title"", SortField.Type.STRING)))
```

                     ",""
"hsearch-00211","http://hibernate.org/search/documentation/migrate/5.5/#api-changes","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_deprecated_methods","","","","Deprecated ContainedInMapping#numericField() method in Hibernate Search 5","Method `ContainedInMapping#numericField()` has been deprecated and is scheduled for removal. Invoke `ContainedInMapping#field().numericField()` instead.",""
"hsearch-00213","http://hibernate.org/search/documentation/migrate/5.5/#api-changes","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_deprecated_methods","","","","Deprecated method FullTextSharedSessionBuilder#autoClose in Hibernate Search 5","Don't use `FullTextSharedSessionBuilder#autoclose()` and `FullTextSharedSessionBuilder#autoclose(boolean)` method. There is no replacement.",""
"hsearch-00214","http://hibernate.org/search/documentation/migrate/5.5/#api-changes","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_deprecated_methods","","","","Deprecated method IndexedMapping#cacheFromIndex in Hibernate Search 5","This will be removed with no replacement.",""
"hsearch-00215","http://hibernate.org/search/documentation/migrate/5.5/#api-changes","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_deprecated_methods","","","","Deprecated method EntityDescriptor#getCacheInMemory in Hibernate Search 5","This will be removed with no replacement.",""
"hsearch-00216","http://hibernate.org/search/documentation/migrate/5.5/#api-changes","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_advanced_integrator_changes","","","","Deprecated method HSQuery#getExtendedSearchIntegrator in Hibernate Search 5","should be at most SearchIntegrator, preferably removed altogether",""
"hsearch-00217","http://hibernate.org/search/documentation/migrate/5.5/#api-changes","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_advanced_integrator_changes","","","","Deprecated method DocumentBuilderIndexedEntity#getFieldCacheOption in Hibernate Search 5","The `DocumentBuilderIndexedEntity#getFieldCacheOption()` method has been deprecated. There is no replacement.",""
"hsearch-00218","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_advanced_integrator_changes","","","","","Deprecated method BuildContext#getIndexingStrategy in Hibernate Search 5","The `BuildContext#getIndexingStrategy()` method is deprecated. Use `BuildContext#getIndexingMode()` instead.",""
"hsearch-00219","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_advanced_integrator_changes","","","","","Deprecated method DirectoryHelper#getVerifiedIndexDir in Hibernate Search 5","The `DirectoryHelper#getVerifiedIndexDir(String, Properties, boolean)` method is deprecated. Use `DirectoryHelper#getVerifiedIndexPath(java.lang.String, java.util.Properties, boolean)` instead. ",""
"hsearch-00220","http://hibernate.org/search/documentation/migrate/5.5/#api-changes","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_miscellaneous_hibernate_search_changes","","","","Deprecated method EntityDescriptor#setCacheInMemory in Hibernate Search 5","Method `org.hibernate.search.cfg.EntityDescriptor.setCacheInMemory` is deprecated and there is no replacement.",""
"hsearch-00221","http://hibernate.org/search/documentation/migrate/5.5/#api-changes","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_deprecated_methods","","","","Deprecated method MassIndexer#threadsForSubsequentFetching in Hibernate Search 5","Method `org.hibernate.search.MassIndexer.threadsForSubsequentFetching(int)` is deprecated and will be removed.",""
"hsearch-00222","http://hibernate.org/search/documentation/migrate/5.5/#api-changes","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_deprecated_methods","","","","Deprecated method FuzzyContext#withThreshold in Hibernate Search 5","Use `FuzzyContext.withEditDistanceUpTo(int)` instead.",""
"hsearch-00224","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_advanced_integrator_changes","","","Renamed package for class {type} in Lucene 4.x","Lucene's core `org.apache.lucene.queryParser.{type}` have been consolidated into lucene/queryparser, that results in changing package name so it is now named as `org.apache.lucene.queryparser.classic.{type}`.",""
"hsearch-00225","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_advanced_integrator_changes","","","Renamed class org.apache.lucene.queryParser.QueryParserToken in Lucene 4.x","Lucene's core `org.apache.lucene.queryParser.QueryParserToken` have been consolidated into lucene/queryparser, that results in changing package name so it is now named as `org.apache.lucene.queryparser.classic.Token`.",""
"hsearch-00226","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_hibernate_search_advanced_integrator_changes","","","Renamed class org.apache.lucene.queryParser.QueryParserTokenMgrError in Lucene 4.x","Lucene's core `org.apache.lucene.queryParser.QueryParserTokenMgrError` have been consolidated into lucene/queryparser, that results in changing package name so it is now named as `org.apache.lucene.queryparser.classic.TokenMgrError`.",""
"hsearch-00227","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_lucene_renamed_and_repackaged_classes","","","Renamed package for {type} in Lucene 4.x","Lucene's core and contrib analyzers, along with Solr's analyzers, were consolidated into lucene/analysis module.
                     During the refactoring package name have changed for `org.apache.lucene.analysis.{type}` to `org.apache.lucene.analysis.core.{type}`.",""
"hsearch-00228","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_lucene_renamed_and_repackaged_classes","","","Renamed package for PorterStemFilter in Lucene 4.x","Lucene's core and contrib analyzers, along with Solr's analyzers, were consolidated into lucene/analysis module.
                     During the refactoring package name have changed for `org.apache.lucene.analysis.PorterStemFilter` to `org.apache.lucene.analysis.en.PorterStemFilter`.",""
"hsearch-00229","http://lucene.apache.org/core/4_10_2/MIGRATE.html","http://hibernate.org/search/documentation/migrate/5.0/#within-apache-lucene","https://access.qa.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-7.0/migration-guide/#migrate_lucene_renamed_and_repackaged_classes","","","Renamed package for {type} in Lucene 4.x","Lucene's core and contrib analyzers, along with Solr's analyzers, were consolidated into lucene/analysis module.
                     During the refactoring package name have changed for `org.apache.lucene.analysis.{type}` to `org.apache.lucene.analysis.miscellaneous.{type}`.",""
